2982	7696	10207	16309	936	554	667	927	14148	2728	13724	8510	5327	6294	4419	3625	11834	1694	963	9043	4422	1206	13516	2147	7366
2357	15321	16222	9813	3231	130	1748	19235	16283	9270	8875	17318	9505	9806	17864	13352	17814	10909	4383	15927	18466	19553	890	6958	1966
18528	6488	8885	13559	4902	10841	4542	19636	15742	10873	13843	9819	18000	2574	2519	11420	10924	18523	14575	18686	8747	5315	6534	5440	18199
8112	14239	8554	4394	17910	19740	17659	8150	9945	13751	3200	9411	5999	16783	11127	1122	3216	17314	1644	15170	17677	1149	16718	10253	14556
14650	17344	5223	8631	11324	11665	6986	3156	12722	8781	14451	2546	7231	6342	17430	17623	1327	15612	18813	1310	10471	14339	10827	10775	4679
546	7048	16810	17170	8936	15001	13102	8306	5490	14129	14303	3187	5368	10702	15767	550	18454	5719	7336	210	18043	7196	7980	16940	13664
5541	8294	1329	17029	18111	6843	14521	9053	8797	9411	3841	8009	8657	3183	10543	5378	10355	11560	15052	1773	1764	1338	6284	14550	14595
16591	10502	13135	12275	17964	14479	11771	13404	269	11938	13991	19124	12156	11109	6768	739	14564	7328	16872	18053	1421	2820	19875	11765	18100
13787	683	9624	5807	2211	10801	3303	1543	14770	3784	2422	16577	19111	16131	11199	10444	13305	8373	11896	3111	7808	10593	13597	17070	7347
12750	7001	6473	10468	19473	15368	6402	735	13558	13333	7891	13289	7327	12640	8051	18454	14175	15208	1615	3029	15165	18535	19054	17431	19771
5232	6595	10638	525	13924	4035	11664	7200	10339	17734	18312	7498	4620	15158	1050	15770	9732	19710	5890	12123	6789	17477	1340	16078	16549
19998	4627	16254	16367	18358	3174	6193	17902	10625	8755	18662	3284	10050	2745	12286	18235	2483	6682	3741	16638	5271	3874	1264	19712	9742
9193	17873	2265	9722	778	8656	5806	13756	2799	16853	3925	13146	17170	13119	7605	2909	10502	17888	3204	2471	6053	18080	19261	15539	4962
3901	658	1046	2779	9440	14634	6089	821	2633	13763	6826	3991	15006	3147	9080	16661	19347	13546	13120	10118	4391	11806	9942	5736	17731
4518	16832	7272	9763	7391	1626	760	18799	11043	14501	10603	12469	617	16895	14628	8972	3644	4364	11669	2640	3723	16711	4670	12135	17454
10784	14086	16340	12863	6896	5715	4045	17991	16780	166	18742	4755	10558	11533	7745	4419	13283	11637	5366	1746	2695	16229	1293	3657	14253
3517	12716	3105	4478	9832	10026	9746	4421	18170	13260	4376	6331	17197	15033	16707	16919	13810	240	19069	7706	13807	6805	4529	1267	15142
7406	17471	6701	16233	19487	19995	10572	17741	2877	5547	8632	4003	13679	6949	993	793	13204	10890	10365	4455	7197	7187	9205	709	4815
8948	16875	2364	10403	13688	18107	15343	7197	6622	14669	12521	4896	8177	194	5566	7699	17354	13220	19811	4762	6229	15706	15562	10256	7912
938	7173	4236	8890	3760	3839	18300	673	5726	16833	11840	18445	11196	13713	10118	11414	5647	14504	17424	17303	16970	4189	11444	5180	1333
9810	14786	3598	10058	730	5706	6159	16612	3213	6576	146	15771	19537	3302	18084	14480	10559	7683	14938	19639	13605	7478	13556	9286	931
17674	6079	12461	16151	1646	1131	9586	12377	4534	6587	13287	2203	4654	17064	12582	10664	9293	5083	7149	3046	13291	13153	11020	7924	19267
2648	17379	10884	11242	16948	17521	19295	14317	4292	16736	15726	8212	19156	14639	15770	9085	5405	8482	7551	2088	17298	6623	6083	13520	19721
156	17376	5213	9185	684	8537	9543	12465	4210	4884	12968	13446	7969	2878	18508	18141	8926	3927	16447	2708	810	2332	6989	876	11461
3987	16316	10677	16947	3633	3984	11669	16319	10507	14549	5896	19777	11718	16280	12594	7223	10221	2340	497	18820	6751	8375	3618	11245	13102
7905	2245	10591	3321	8386	7479	1066	14361	1187	7876	17708	5329	17044	16986	17759	13699	15339	5233	15673	16381	11816	8132	16472	19366	12154
3612	1314	10908	2001	2904	7048	2045	18279	4359	13771	9887	10940	12333	1952	19076	6487	19677	1995	11344	2204	8131	19074	17448	1214	9790
9493	4537	545	263	10300	4420	15263	18275	10433	13606	11010	3601	12331	11566	446	14717	4755	14713	15875	96	2143	18518	18794	19667	9137
5525	4361	12071	610	8732	9960	17676	18146	9783	15430	12349	5900	11651	19525	3414	1235	15108	15176	1763	12094	16253	10707	9173	3135	11586
3505	2336	6250	4251	7554	4884	18578	11160	5590	3396	15820	8021	14776	4030	2110	15145	10364	14832	12136	282	12788	9596	10916	5196	18210
16271	4489	19383	1671	4007	12990	17576	17369	13073	9465	16885	12732	11946	10798	16339	1174	11554	4702	11446	10617	10887	6605	10899	3453	6008
6735	7568	7608	15305	5713	1017	2037	8108	9263	12470	15540	10259	8263	17968	1970	17403	12810	9048	9858	9767	214	804	1126	5810	1321
13036	8713	17978	671	1478	9957	5140	18646	4123	10112	11201	6472	6773	664	11161	12271	4929	2084	11796	15235	2245	14055	10871	17788	3490
13930	7071	15556	15018	17531	10452	18814	16628	9959	4853	6481	19352	8936	16582	14204	4079	16005	13658	16694	17430	9341	17856	17275	10570	7109
11303	14760	19370	505	10650	4770	4697	16677	3587	15312	11174	8938	3437	13033	11638	7903	7874	12565	9804	3961	12048	3809	631	3652	5961
15250	7417	13839	4250	14532	17352	12863	13673	5816	5491	1042	15433	2116	8780	15434	19647	3256	16768	10218	5422	14607	6700	15793	13778	6952
829	11052	1640	17379	13607	3598	12165	8648	6453	18040	5768	7201	14922	5996	4674	4031	4241	16243	10320	12578	7888	16332	4476	13256	14745
163	5384	13548	10766	16042	11916	10350	2420	12877	6665	16667	1199	1184	4411	3832	6674	4334	10545	13878	3930	14473	14394	14114	4051	16708
7124	19634	9226	16997	4046	16114	18142	15975	15547	1112	3127	12077	2972	18679	10450	8692	17852	18102	1571	16879	3926	7478	10110	12293	8079
12379	11050	13369	12292	18407	10316	9754	17361	415	16989	18516	6575	3827	8003	18415	7505	14337	19804	5807	15661	9168	11613	1666	9397	11907
18028	2770	9719	7082	10391	19728	10950	2421	5806	4685	5530	9754	2916	11119	15492	13981	5811	12055	5998	10375	3366	2005	11598	9156	19025
15010	5131	2440	10572	13645	205	11383	13647	11049	11625	18543	3687	16990	9455	16403	5980	1067	15948	2383	12175	10351	3366	18413	4235	8513
6387	2777	3840	10772	817	2074	15861	6606	2156	4752	5275	13778	1578	3943	5708	14702	17079	16825	893	6466	9116	13600	8000	14117	7020
1879	2257	18156	4847	463	5412	157	11470	16462	2447	7528	4344	19290	9132	11306	7882	1474	9798	8589	7777	7025	8993	7319	19580	15712
15241	17958	3414	14628	12334	5346	7944	5928	17762	10061	19764	4622	10996	9503	4204	9428	8753	3489	5354	3864	16861	19630	2149	1274	2570
8533	3535	13829	11923	6105	2387	6272	15780	13439	5376	16720	12726	16964	1167	234	14597	3321	5581	19204	19025	17627	678	3799	2239	538
7555	7713	12165	19954	17872	15002	15272	13589	14021	13519	12661	3701	18342	10269	15406	7948	5092	6792	11400	10793	12117	6730	19193	13929	19008
3225	3681	4239	13519	5845	3066	2684	16979	10213	4895	19558	1426	10553	9463	11410	12850	4600	13474	1157	15557	3938	17762	1190	11479	19580
7008	13081	15417	12133	17749	466	18392	19393	73	1425	11222	15466	7260	10284	19362	8023	16612	14411	12239	5072	1461	13460	12264	17558	11614
16751	19725	10351	797	7550	2465	3674	17174	13307	12065	7646	3621	15911	17609	16795	2240	6741	17288	18615	12553	17290	309	6730	17749	6910
6901	8075	8675	11864	506	5230	15763	10059	4101	12841	5315	2925	14243	3244	3128	7381	18707	12451	17410	15172	11537	8124	10464	6083	1653
19897	6772	7582	11689	4593	3834	9719	12148	12533	17685	6085	5421	7127	13552	19347	17115	2650	7877	1993	19522	15750	2916	19118	14087	10177
11582	16066	728	13356	9829	1888	2038	12337	1202	13107	19868	15060	91	5370	6574	2456	10027	12098	12892	4003	10714	17719	16559	2691	18835
17490	10411	2008	6234	6158	13429	6942	4023	9985	11248	8874	15941	4573	12592	3125	4219	6314	14434	2234	5213	1466	11281	3691	941	8486
2366	11222	3715	19427	11468	2098	4559	12212	8041	4522	15927	11960	14370	7030	2797	5687	19605	1423	14402	13232	8499	7980	10610	1299	19765
3202	7737	4409	6049	9110	3664	14406	8478	377	5180	10899	18047	5600	6958	18021	15396	15029	18450	3130	17567	14883	16584	11466	2533	11475
11624	8212	10694	1362	9960	1100	15206	1226	6037	8470	13373	19653	12827	7241	16040	10196	4563	1261	14771	15312	8894	2173	19916	7534	7153
2608	13863	13157	3340	5082	19543	7338	9798	4879	6523	17247	9491	4900	6936	15007	7372	15762	17746	6104	13167	15310	10792	8511	17195	14275
11163	19398	4031	8601	17207	12282	11907	11409	7661	3436	18521	10271	7358	7051	4394	19658	6272	11953	12485	4502	11834	2903	18506	12596	9450
15095	9085	2066	15981	7158	2567	5054	9592	9719	8730	5547	10793	8497	12828	3225	18325	12327	7103	9426	2806	2642	14364	9530	12700	18211
9514	16513	2778	12271	3085	7706	6010	16558	4846	8477	12794	13992	1566	6192	6001	10512	7066	14417	15395	7616	15303	1426	15922	7280	4544
8490	586	10393	5107	17682	2826	17909	17714	11168	980	7296	10025	5390	5165	10324	15313	11991	7739	19564	12338	1916	11482	122	17783	7254
8107	12250	6637	17528	6677	11970	3975	13641	6796	4618	7243	16551	9049	10462	11450	17915	14276	13326	2634	9722	4864	10193	8461	1226	1626
9559	8773	16965	11775	11752	1853	4814	2114	15567	16152	18252	1608	12043	8517	9126	1483	15807	8892	8210	2809	14856	14560	11973	181	16113
14148	8900	17161	8528	18019	19551	11550	2883	11897	19612	8283	10864	8816	3010	16490	15482	12252	3138	7869	11419	13565	6401	15815	5969	18196
3340	18229	18528	13077	3793	16995	4978	17603	3036	1796	490	9837	19536	2957	17729	12611	12080	4354	16389	18972	16773	2997	15253	8150	18458
18745	18842	9051	2165	451	11986	6170	13023	18976	14065	7933	727	16410	8078	9529	1815	1775	3095	4767	1584	136	11391	8114	7978	3570
1440	10036	18669	6205	6722	5607	2014	6008	8106	13379	7362	5852	11770	15920	15756	10863	18123	13616	17348	2681	10739	19787	6755	11750	1161
12544	17967	19276	18159	19132	1809	5554	16614	6936	3806	12708	19660	12439	13750	19325	9680	18019	6685	11821	5140	8635	1370	18560	7755	9873
4944	13955	6786	6861	6810	4580	1096	14247	10680	7672	14935	808	11410	50	13829	8973	19160	6466	15519	14546	10813	4186	1292	17419	15703
15033	4195	14616	10792	3191	5106	8679	2512	17981	11881	19543	17104	9091	9892	3596	11465	12206	13886	5099	2122	12277	12054	11873	679	2557
5460	6217	9267	14729	9545	10859	13273	1134	18445	16153	1420	13622	7616	19859	14456	16624	5353	16563	2929	15807	4258	1612	1116	3440	17529
4642	19715	4963	15860	1126	53	5954	18721	6486	9950	9234	1319	9152	2063	7366	1508	2359	2831	7478	15162	9621	17338	3995	4259	17421
17279	9002	18247	8148	8243	3118	4285	7877	9856	11423	7786	18954	4546	18694	6133	9062	2516	18411	2873	3973	9143	18083	4655	17861	2458
8046	3984	3080	7927	7343	15765	6081	16104	13011	1538	3890	1038	1720	18386	14507	4190	417	15939	3462	9264	10709	11320	12154	13784	18635
8181	2354	5553	4690	1542	10120	15508	2729	17375	7345	19901	13814	5467	12800	5619	18273	11628	17417	3965	15377	18554	11907	5489	1175	9537
5289	10641	11254	4747	8600	9655	10942	2215	11449	3051	11210	862	526	18545	2533	10049	12853	2637	18547	6715	11307	254	11900	19767	4671
12609	6501	6336	9761	13096	18846	13786	1377	16853	12361	18909	18078	16932	13919	16892	12880	7444	9891	6958	626	15274	6681	8209	2080	11696
8591	6817	14161	17428	10150	2101	2335	5772	10388	6680	13624	10348	18246	8313	3843	15118	7383	17740	14289	13821	12229	3973	15332	10222	13304
19073	16205	16507	19119	6868	8854	19443	3593	13245	1928	2678	5515	16866	17528	16487	5594	18707	12141	15640	10492	12861	3511	6071	1006	8997
18501	7473	5714	10709	3166	3901	10936	17928	1604	16165	17866	3423	12157	11138	6796	494	2566	6427	10167	1210	13942	6707	11588	18388	15934
18475	19198	17231	7665	2286	11572	9951	14853	11662	4138	17329	7878	4644	16222	13192	4243	13658	5347	3236	1746	8656	19312	10359	1187	17615
19743	6808	13591	16823	18859	7284	3776	14264	11040	59	15174	479	12363	2524	1669	7422	16925	4989	6856	7973	8494	6326	3457	9872	19150
10948	13419	15043	18681	17165	3857	18289	16979	2504	4043	8172	1280	12565	9866	14440	2949	195	6412	4559	10609	7602	7114	18029	11037	14437
4687	10174	13688	1989	4356	13803	8226	5357	12000	532	11257	4063	13960	7070	14182	19517	3665	794	504	4298	4162	17579	12602	3245	7871
8055	14591	19835	7251	4253	16993	6456	15005	15141	1998	9075	12936	19539	4222	17208	18290	7904	10561	5170	3713	14847	3611	15138	19171	14198
1982	15229	3946	4781	15719	5979	15296	4700	3399	16225	15482	15923	9184	12257	12701	18301	1734	14497	19435	588	9648	5247	7142	2601	9580
4779	1855	7996	3639	701	12684	9069	18282	14853	18481	13463	18484	6103	15807	14351	668	11661	2392	7113	11304	17843	6215	18943	13029	4329
6165	11267	19120	16864	19359	11303	2683	5384	18848	604	4513	14767	8060	19665	11602	6367	13811	10344	11749	2874	4057	5374	18458	4817	12883
5912	10875	19299	5043	14990	19482	9564	16683	2183	11983	13070	2967	8786	5955	1663	311	16108	12067	11377	1439	17795	8238	2200	4592	12949
11059	15894	7843	12702	9552	11329	3275	1300	7521	9091	8255	10677	17583	17619	6342	15756	6386	4846	15704	8811	13489	16139	14299	4623	8784
1200	13072	19756	11272	72	15766	14391	12630	9340	601	11154	18789	19772	16162	10230	2097	14676	3973	4711	106	7029	13388	11645	16344	19628
19138	996	10569	7524	17933	8458	13147	11936	3608	14036	5580	13255	8325	12271	14304	10803	12942	17835	11326	19884	15108	9852	14632	741	4978
8192	17137	2005	14836	3653	18184	4151	3767	18308	7523	1495	16914	14655	16244	19962	17342	529	2807	17251	9113	579	19828	14639	7137	17304
6498	9146	16222	14855	19839	1334	6159	11198	539	17516	16333	5724	18584	1607	11981	15103	10997	5903	11891	6807	643	19165	13793	18883	1148
8488	19974	412	12373	3878	3544	3513	15660	12908	10838	19480	7386	15777	13465	7224	5702	2877	5132	14760	7392	3907	13626	16994	2224	5415
15221	16964	11276	19561	3677	6125	649	4981	7592	9314	13501	7440	3555	1688	11045	17178	14204	18603	13613	17997	19640	15019	12821	4044	17183
9503	8331	19254	15027	6826	16110	8938	2204	15904	11090	14835	9541	5455	14758	2596	19107	797	12684	10591	3321	3666	19931	11455	415	18841
18767	2771	13471	15880	9056	12456	13767	16516	12314	13414	9485	7786	908	2508	19610	10986	3263	7855	15328	14509	2833	7516	14344	708	7539
5658	525	2296	9700	4897	3369	19461	6797	4373	18746	12077	13365	11934	2001	4163	18716	12657	15950	17330	14828	4427	6089	17110	9361	18568
19720	12529	2884	4386	16717	11820	7641	10881	18042	10411	13066	12822	14747	6820	4637	1025	12341	5551	10430	18749	16403	4752	4323	8390	7098
836	9456	8573	1178	1254	18286	19494	10114	1189	2051	14822	1753	14775	6346	3943	16789	11267	11184	10248	14437	8233	7531	3945	17457	13630
8941	139	8443	10628	11771	15811	19347	13600	8134	13900	8727	7668	6429	10249	4051	4900	14483	18904	19208	13993	5420	7604	8908	818	5777
17751	13567	13803	11820	14761	18644	995	7523	6221	4751	2111	3048	13767	10441	19813	4222	10598	17518	10474	17859	12282	4133	10623	15208	3374
7045	3492	13283	1506	9166	16038	11197	19242	5876	1144	8582	2389	15452	1255	10375	16000	7815	14333	1030	3397	1362	11314	3761	17039	6025
7705	14928	2597	14862	10165	9148	6419	15643	15041	13887	9057	6548	168	13929	2194	497	5019	17244	12163	6001	17600	17519	19670	18263	6364
11246	7025	365	16427	10693	378	9959	228	19976	3213	19439	5941	1564	38	12567	14487	5966	4301	16007	15093	17291	11924	18783	9562	9225
1249	5980	14679	14440	3864	18430	12199	356	14126	17859	9214	13257	5921	10233	8735	4921	643	2130	16663	18733	6410	2014	7861	11133	16201
10469	9683	17184	13296	14754	3671	11892	4114	5766	12848	17432	11925	16496	17151	7762	17044	19065	8446	18862	12330	16749	2497	16924	11082	7043
11905	15013	10529	4373	10042	4667	12864	12260	902	1556	17966	7243	13743	2680	2066	14708	4882	10633	3923	2546	10447	11740	18576	6785	6882
974	17383	15673	4834	11721	3059	9418	14890	19822	17983	5802	14145	6983	8263	9922	12569	9564	15271	10229	7324	1181	14818	18570	17045	6882
19456	16849	14629	5907	14216	729	9889	10745	9942	5260	10734	12936	7600	5417	8610	1504	18540	9811	17022	16927	8253	14458	13318	2933	13348
10563	17756	6345	14285	11870	18378	13609	11728	19630	2895	3055	12234	14618	7565	15156	6464	14109	12289	13146	11895	12182	13505	16698	3263	5858
11599	655	15659	1292	18813	11215	17216	3254	3898	17837	15858	2298	11082	12407	2448	12102	19825	9415	14056	7512	17328	7842	17713	7742	1899
14596	16870	12634	4621	14689	11967	7337	994	15533	6560	11611	10910	15671	1631	9235	19494	10338	5016	9094	2492	4042	18592	17917	16844	6533
19613	18488	16091	10369	10617	18257	2379	10945	18536	19711	14392	5541	1768	4460	15179	13951	16000	8263	13208	4629	12403	9522	19184	17400	1465
11546	19593	17902	5191	1935	6411	15384	4517	12168	15759	13041	16513	221	14402	14255	9451	19833	9207	178	2003	15835	8134	12341	18966	18685
5488	17960	16060	17333	1271	19469	12285	12225	16281	18515	16661	8261	17986	1808	13060	3133	13926	6845	2639	13053	5100	17551	8873	10892	2919
6668	1024	9890	7435	10648	16554	18209	11682	9754	6902	2336	14274	13140	15901	17497	3798	8746	14261	1278	4506	9105	16216	15870	15779	2216
19603	7157	9422	2206	13693	7635	7101	15639	15897	2062	12960	299	3711	19216	7232	3218	15623	8090	17035	4567	18617	18408	19328	8027	13732
13859	10611	5246	6945	11948	5714	13319	3753	8423	6672	11405	6301	10588	7093	12040	16551	359	16719	5869	17713	19635	19825	17077	15612	2854
1602	18809	12771	12419	6014	12612	13434	14987	14884	12016	10505	5913	10895	3398	10896	3542	629	7225	18525	7424	12800	12924	7434	2326	5186
14899	13583	1451	12762	6748	17612	2633	9598	13233	1128	18255	2858	18670	17005	19993	17175	856	17236	9043	3947	10795	6744	17524	17846	14909
17206	4005	4548	13949	12265	12646	5641	8844	2265	1830	2240	9357	7479	2843	11119	4613	14695	13322	12718	5881	15804	5796	11425	12675	15500
15284	4646	2986	11126	2351	6206	17076	9528	15645	16936	1354	2694	12255	13503	10712	15355	12601	12234	10563	18741	16235	3711	11637	12077	5734
11378	13170	11113	6413	16112	14805	18416	5249	5939	8803	9373	7376	12745	3831	14169	1115	13864	10787	15594	19521	3710	7430	1639	3879	7250
13218	3511	14510	1552	9866	4490	5595	6878	1039	9604	428	17686	171	11675	3007	18070	636	11785	18529	17002	7939	8243	5986	1878	16132
16960	1411	6941	17278	15950	2754	399	18101	12689	18166	415	4793	18779	14387	7906	7854	2627	19214	17305	1663	2696	18734	5458	2188	11358
16108	15923	4724	8162	13999	6699	19159	17735	6192	18552	14280	3460	19744	3211	19833	5481	18343	19678	12365	1882	12360	2034	15589	11963	15654
14775	10547	10762	5319	14841	18681	10231	2503	3391	5255	316	6311	10049	16300	15520	6146	2687	12720	13798	18765	16019	10961	6423	17787	11656
15889	9768	13021	11539	295	13938	14246	495	14817	16976	18153	3567	4477	15973	14310	10635	14689	8631	4267	9129	7186	13200	17155	3771	12182
4226	7891	6910	331	132	14690	17310	11623	10809	19655	8795	8213	15742	10009	11239	2371	1673	10131	18323	3062	8478	12553	14332	10201	8688
250	13730	8888	3630	19383	18240	9175	10747	16840	19217	14990	8323	7047	10618	19602	17952	17987	11473	19092	5945	15201	10570	14301	19133	1098
10513	15296	2172	1211	8665	11781	15954	5034	9116	19496	6869	4457	11945	10053	7001	3416	6083	12548	14418	5107	707	7636	12291	19106	9666
3487	5419	11432	7227	9389	3216	19803	9890	11672	14859	9379	3438	8359	5901	10223	7049	11219	4545	5936	1426	11958	2148	9181	641	11508
157	947	575	2276	8864	1697	10170	1555	8248	2125	11062	8166	8825	8664	19122	12800	15182	19852	3891	8093	1217	1413	6360	690	13640
9217	7819	3649	16115	14819	3509	14697	15694	5709	13576	15943	6916	3258	1246	7680	19412	1366	8272	9718	7439	6242	6270	4820	66	1060
17175	4974	11317	1789	10724	10552	14412	3980	478	7022	10005	7131	13498	10627	8041	18983	17546	19058	17128	10109	17747	10484	3330	5154	14667
9879	5277	10749	3995	9978	11786	15124	3555	17526	11332	4888	12107	12217	2013	16647	5000	10835	19067	16142	16690	9719	18410	15372	17700	2634
856	16666	18298	1920	14351	4063	17236	7837	15113	17985	8339	17837	8522	14936	5203	9178	7783	19990	10878	10489	12187	11970	3213	14917	17534
8537	13188	6648	17295	4135	14658	2890	17989	16110	3580	12798	1018	17970	19105	12914	10834	8135	2451	16435	18710	18089	10536	308	10171	657
4044	10326	2106	6692	12310	4843	6257	1115	3621	14900	11287	4660	8538	4352	7266	3006	10167	5062	10373	5895	1291	3820	4053	10166	14438
580	6395	18171	4874	15821	8399	10917	1786	13187	19065	14221	8171	6630	2109	19608	17621	13630	539	5041	11767	7539	10558	5974	16992	740
12165	12929	14283	1329	11177	16529	15719	12643	8643	4034	9876	9690	4613	5655	10814	1656	15414	18683	10246	15675	6798	4271	16376	15995	627
10087	1397	16114	9772	2991	1515	6948	5056	5553	402	4033	13742	9902	18310	11559	13633	16506	19830	16739	426	1424	10617	4072	13746	18015
19550	17123	19076	19914	9430	3109	6477	2632	13509	19919	2128	19286	1788	3858	1459	12948	632	13473	5002	5224	1486	5462	17681	9221	15585
3188	17579	8515	11396	17448	23	5090	2629	2061	13361	3049	3880	1044	8183	3471	13046	5667	10353	19459	6050	1869	3386	16210	10774	2033
7339	16716	7082	4552	5822	8655	6331	8990	1651	16740	18181	18447	19366	5015	13049	1966	8126	16279	8820	15191	6721	12114	7991	15736	8033
10604	12062	15475	11016	18270	15798	4111	10245	3915	19503	219	6340	18454	10598	13572	19849	6507	2627	12315	13987	7801	7595	7935	2334	10337
9890	12489	9374	18285	6316	10790	2335	15620	17970	13096	14707	7573	17678	11952	13366	8111	17058	10881	1575	13658	14675	433	17628	7914	10837
11746	4175	19372	219	10041	10927	8714	5005	17373	8755	11697	4165	9980	3240	3999	10202	17957	3375	7577	10326	14334	1175	15195	5486	16417
17807	16754	17214	13500	656	11636	16550	8790	3244	265	4411	15944	9741	7316	743	7920	6487	19138	17314	7560	4230	15160	6303	11835	6186
17408	4449	18117	10809	1325	94	12126	8431	16703	11412	11563	18387	14292	12772	7687	12321	11696	3925	7895	2397	12046	11556	15910	14634	9828
16239	17600	11651	9838	13570	3695	14616	14741	10745	11084	9875	15369	3717	14007	17662	19205	18398	18404	15478	19911	2882	3697	9544	17687	4299
22	10914	11277	1323	4574	17499	14969	13839	14071	1006	1687	13341	6402	16951	924	16515	12722	6932	5580	12772	575	13392	15520	945	7732
756	6429	16573	6755	12618	9124	11904	10504	6714	15295	18121	16816	4092	17943	1276	1747	15874	321	12942	9232	6066	19247	11786	13319	19756
4357	16137	6609	7698	15181	5232	1777	8975	11786	10210	19640	14719	3843	7944	9041	18564	15949	2429	14623	12213	8511	6514	15272	17485	16430
5759	1323	13524	17981	11878	18487	6147	6439	5991	15459	9254	15712	19649	16158	7617	1660	14534	19289	18392	19671	7706	1650	11059	5959	2570
10141	13450	4195	16635	18936	9147	13751	17085	13673	11290	4854	18262	3506	16423	18195	18807	15998	2526	9948	4055	10500	12366	10519	17069	4661
13055	18054	10421	12610	1011	8227	12970	2107	7364	13442	14839	12786	15106	15153	14433	7528	5266	2408	3056	8965	5014	14676	204	3263	7740
4409	13361	8235	19300	10743	7649	13991	15713	4591	4036	16792	16095	1079	7665	6924	13122	31	6140	19735	19985	3992	16206	17882	3047	3855
941	925	15541	1070	7658	2889	10833	4656	4485	2483	12731	17393	2156	15778	7103	17901	13872	6146	3228	8486	12231	10487	14060	15047	2435
15571	18908	7727	3062	10809	9622	1395	9760	15170	4695	7524	14869	7082	1268	7972	12028	18254	5948	10027	4170	11241	18215	7606	15039	10502
5683	6554	6522	331	806	14682	18953	18781	16059	9605	3056	12925	10261	16989	12453	7829	7672	14888	14711	9832	15847	13860	16119	16204	12297
645	15712	1135	1036	6687	3618	931	11847	11073	19426	17872	6064	16521	1321	10617	10650	5308	6798	12928	10802	19850	5118	2161	2740	18301
2596	18322	9771	4125	3183	16746	2525	2286	10640	15504	16748	18882	7289	16332	16495	1933	6453	5488	13621	1744	8264	18536	7233	4284	3571
11533	17890	6442	5136	19916	4552	17434	15469	2609	7794	7203	18078	18906	16164	19680	8528	4077	8531	5626	13550	11721	1641	7956	11582	193
14134	14663	2926	1655	2848	12275	8741	16900	11268	13453	18323	11962	4262	10802	8217	17171	10875	10004	10197	17513	5688	17629	19489	3954	11996
6687	19114	8739	2584	5230	15296	6096	8080	11580	18298	3183	9099	13672	18575	5669	5453	4518	14935	13650	10022	12076	6117	15304	5008	9069
10467	15745	5595	7137	7179	4232	3237	3782	6591	3321	13974	15963	19405	15904	7343	9732	6284	17748	8712	13284	5118	9742	3264	12680	18860
5399	17087	649	12048	4051	6704	11299	14106	12108	4485	19536	13172	9183	18724	14409	16458	2175	2344	17953	10226	14203	12722	8694	15944	15111
17545	3831	1076	14762	19335	5565	5243	3141	551	727	7383	19648	13539	15164	1085	6365	15799	13892	11813	14133	18698	191	2618	1969	16254
17943	1544	18288	11279	19469	13475	16067	6898	4786	15282	8536	6899	6820	15176	4425	2326	14657	15714	11288	12844	2749	16484	5873	19837	19118
11305	11765	15401	5318	11211	6512	577	18954	1820	17151	6567	9647	17084	12372	4022	19478	16901	3529	15811	3355	480	5097	1689	3910	13300
16075	19877	14972	11619	11217	15774	12500	4308	15083	17147	16839	19694	4526	19730	8544	12201	8135	13400	3943	12400	15988	10751	17745	15905	16790
8455	12293	17612	19887	2453	13997	7151	17577	15530	2812	14051	2171	16776	1519	2625	17797	4723	7419	16976	226	610	5880	6133	8190	14172
11600	14585	5385	7000	983	14300	5591	16876	4609	6381	3410	5488	15001	2383	11593	2010	7925	7516	4084	12146	2745	13149	15765	2146	15656
5495	9049	17810	9198	9215	8002	17890	7353	549	10395	15179	15745	13098	18557	6644	4274	11705	15004	16008	11177	7695	7303	8857	4634	10000
11422	16648	6918	15555	11890	12089	10097	13101	7069	7811	13878	12806	2578	9042	4061	17751	1631	11764	17934	7288	5267	18438	17321	19339	6696
8976	9155	6112	14967	5192	14958	16432	1996	17208	2633	11114	12570	7200	19943	13014	782	5194	15525	7608	4051	12722	17253	7468	11408	15078
3641	16729	1376	15260	7453	1553	18492	11893	12931	13402	19081	12502	17928	16168	5856	16125	3989	10041	8627	16305	9827	8036	2519	11697	13300
9687	9111	13877	16681	10548	16816	10998	14945	9241	4568	15004	15765	19450	4008	14874	12996	13486	4934	14261	9179	582	19343	6252	17078	13290
13204	14752	7937	16142	18780	16722	13624	5056	4452	17276	9336	7682	12604	11361	9792	4276	5364	7954	13550	2314	913	7082	2868	11522	11334
4688	4594	1020	19726	16013	13582	4299	9342	18706	307	12306	2549	7070	5038	7554	10471	3379	10194	15400	16706	13642	19586	8846	6782	491
8563	13677	3786	10573	18312	6220	14290	1623	13537	18763	5988	19106	9841	6961	8783	18456	17261	19641	13018	17596	6135	10958	12000	11232	14211
18641	15665	10176	10686	6142	6258	18796	12797	18418	11116	14540	10318	12798	5303	1855	12035	17990	13591	9562	15827	7356	8846	17112	16406	1623
14642	3412	5092	9480	17060	8921	15376	1984	3973	6360	18925	19014	16513	6559	16817	8020	19044	3852	19770	13429	18117	16838	11163	3103	18546
12490	4603	7425	2203	17425	10190	12941	12188	13302	5920	9967	5678	6181	4125	5769	10410	9968	8804	9501	13239	10122	11758	7589	11150	3464
17327	16910	7959	16300	15318	11737	7380	9315	17404	19405	11605	19596	8198	18357	8308	4287	15731	17161	12659	4511	10166	16123	10226	4493	3817
